Company Name,CD_NSE Symbol,CD_BSE Code,CD_Is Subsidiary,CD_Sector,CD_Industry1
Alphageo (India) Ltd.,ALPHAGEO,526397,N,Capital Goods,Engineering
Patel Integrated Logistics Ltd.,PATINTLOG,526381,N,Logistics,Logistics
Cindrella Hotels Ltd.,,526373,N,Hospitality,"Hotel, Resort & Restaurants"
NMDC Ltd.,NMDC,526371,N,Mining,Mining & Minerals
Ganesh Housing Corporation Ltd.,GANESHHOUC,526367,N,Realty,Construction - Real Estate
Swarnsarita Jewels India Ltd.,,526365,N,Diamond  &  Jewellery,Diamond  &  Jewellery
Duropack Ltd.,,526355,N,Plastic Products,Plastic Products
Panjon Ltd.,,526345,N,Healthcare,Pharmaceuticals & Drugs
Shreyas Intermediates Ltd.,,526335,N,Chemicals,Dyes & Pigments
Orient Press Ltd.,ORIENTLTD,526325,N,Plastic Products,Plastic Products
Divyashakti Ltd.,,526315,N,Construction Materials,Ceramics/Marble/Granite/Sanitaryware
Medinova Diagnostic Services Ltd.,,526301,N,Healthcare,Hospital & Healthcare Services
Mphasis Ltd.,MPHASIS,526299,N,IT,IT - Software
Crestchem Ltd.,,526269,N,Chemicals,Chemicals
Mold-Tek Technologies Ltd.,MOLDTECH,526263,N,Capital Goods,Engineering
Mid East Portfolio Management Ltd.,,526251,N,Finance,Finance - Investment
Premier Explosives Ltd.,PREMEXPLN,526247,N,Chemicals,Chemicals
Amrapali Industries Ltd.,,526241,N,Trading,Trading
Morgan Ventures Ltd.,,526237,N,Finance,Finance - NBFC
Mercator Ltd.,MERCATOR,526235,N,Logistics,Shipping
Standard Surfactants Ltd.,,526231,N,FMCG,Detergents & Soaps
Filatex India Ltd.,FILATEX,526227,N,Textile,Textile - Spinning
Bloom Dekor Ltd.,,526225,N,Construction Materials,Wood & Wood Products
Hitech Corporation Ltd.,HITECHCORP,526217,N,Plastic Products,Plastic Products
Suraj Industries Ltd.,,526211,N,FMCG,Edible Oil
Neogem India Ltd.,,526195,N,Diamond  &  Jewellery,Diamond  &  Jewellery
Royal Cushion Vinyl Products Ltd.,ROYALCUSHN,526193,N,Plastic Products,Plastic Products
Ashram Online.Com Ltd.,TATIASKYLN,526187,N,Hospitality,"Hotel, Resort & Restaurants"
Ludlow Jute & Specialities Ltd.,,526179,N,Textile,Textile - Weaving
Andrew Yule & Company Ltd.,ANDREWYU,526173,N,Agri,Tea/Coffee
Multibase India Ltd.,,526169,N,Crude Oil,Petrochemicals
Spenta International Ltd.,,526161,N,Textile,Textile
Nikhil Adhesives Ltd.,,526159,N,Chemicals,Chemicals
MPL Plastics Ltd.,MILTONPLAS,526143,N,Plastic Products,Plastic Products
Transgene Biotek Ltd.,,526139,N,Healthcare,Hospital & Healthcare Services
Shetron Ltd.,SHETRON,526137,N,Capital Goods,Engineering - Industrial Equipments
Supertex Industries Ltd.,,526133,N,Textile,Textile - Manmade  Fibres
BN Holdings Ltd.,,526125,N,Agri,Solvent  Extraction
Shervani Industrial Syndicate Ltd.,,526117,N,Realty,Construction - Real Estate
Manor Estates & Industries Ltd.,,526115,N,Miscellaneous,Miscellaneous
Uniroyal Marine Exports Ltd.,,526113,N,FMCG,Consumer Food
Ravileela Granites Ltd.,,526095,N,Construction Materials,Ceramics/Marble/Granite/Sanitaryware
SC Agrotech Ltd.,,526081,N,Agri,Agriculture
Galaxy Bearings Ltd.,,526073,N,Automobile & Ancillaries,Bearings
Stellant Securities (India) Ltd.,,526071,N,Finance,Finance - NBFC
Polymechplast Machines Ltd.,,526043,N,Capital Goods,Engineering - Industrial Equipments
Cubex Tubings Ltd.,CUBEXTUB,526027,N,Non - Ferrous Metals,Metal - Non Ferrous
Globus Power Generation Ltd.,,526025,N,Realty,Construction - Real Estate
Procal Electronics India Ltd.,,526009,N,Capital Goods,Engineering - Industrial Equipments
Jauss Polymers Ltd.,,526001,N,Plastic Products,Plastic Products
BDH Industries Ltd.,MBIND,524828,N,Healthcare,Pharmaceuticals & Drugs
Bal Pharma Ltd.,BALPHARMA,524824,N,Healthcare,Pharmaceuticals & Drugs
Panama Petrochem Ltd.,PANAMAPET,524820,N,Automobile & Ancillaries,Lubricants
Dynamic Industries Ltd.,,524818,N,Chemicals,Dyes & Pigments
Natco Pharma Ltd.,NATCOPHARM,524816,N,Healthcare,Pharmaceuticals & Drugs
Phyto Chem (India) Ltd.,,524808,N,Chemicals,Pesticides & Agrochemicals
Aurobindo Pharma Ltd.,AUROPHARMA,524804,N,Healthcare,Pharmaceuticals & Drugs
Everest Organics Ltd.,,524790,N,Healthcare,Pharmaceuticals & Drugs
NGL Fine-Chem Ltd.,NGLFINE,524774,N,Healthcare,Pharmaceuticals & Drugs
Emmessar Biotech & Nutrition Ltd.,,524768,N,Healthcare,Pharmaceuticals & Drugs
Decipher Labs Ltd.,,524752,N,Healthcare,Pharmaceuticals & Drugs
Link Pharma Chem Ltd.,,524748,N,Healthcare,Pharmaceuticals & Drugs
Fischer Chemic Ltd.,,524743,N,Chemicals,Chemicals
Caplin Point Laboratories Ltd.,CAPLIPOINT,524742,N,Healthcare,Pharmaceuticals & Drugs
Hikal Ltd.,HIKAL,524735,N,Healthcare,Pharmaceuticals & Drugs
Jenburkt Pharmaceuticals Ltd.,,524731,N,Healthcare,Pharmaceuticals & Drugs
Span Divergent Ltd.,,524727,N,Chemicals,Chemicals
Bijoy Hans Ltd.,,524723,N,Trading,Trading
Titan Bio-Tech Ltd.,,524717,N,Chemicals,Chemicals
Sun Pharmaceutical Industries Ltd.,SUNPHARMA,524715,N,Healthcare,Pharmaceuticals & Drugs
Vista Pharmaceuticals Ltd.,,524711,N,Healthcare,Pharmaceuticals & Drugs
NACL Industries Ltd.,NACLIND,524709,N,Chemicals,Pesticides & Agrochemicals
Sandu Pharmaceuticals Ltd.,,524703,N,Healthcare,Pharmaceuticals & Drugs
Parenteral Drugs (India) Ltd.,PDPL,524689,N,Healthcare,Pharmaceuticals & Drugs
Basant Agro Tech (India) Ltd.,,524687,N,Chemicals,Fertilizers
Kabsons Industries Ltd.,,524675,N,Inds. Gases & Fuels,Industrial  Gases & Fuels
Hester Biosciences Ltd.,HESTERBIO,524669,N,Healthcare,Pharmaceuticals & Drugs
Savita Oil Technologies Ltd.,SOTL,524667,N,Automobile & Ancillaries,Lubricants
Bharat Immunologicals & Biologicals Corporation Ltd.,,524663,N,Healthcare,Pharmaceuticals & Drugs
Welcure Drugs & Pharmaceuticals Ltd.,,524661,N,Trading,Trading
Natural Capsules Ltd.,,524654,N,Healthcare,Pharmaceuticals & Drugs
Ind-Swift Ltd.,INDSWFTLTD,524652,N,Healthcare,Pharmaceuticals & Drugs
Indo Amines Ltd.,INDOAMIN,524648,N,Chemicals,Chemicals
Sikozy Realtors Ltd.,,524642,N,Realty,Construction - Real Estate
Archit Organosys Ltd.,,524640,N,Chemicals,Chemicals
Oxygenta Pharmaceutical Ltd.,,524636,N,Healthcare,Pharmaceuticals & Drugs
Alufluoride Ltd.,,524634,N,Chemicals,Chemicals
Shukra Pharmaceuticals Ltd.,,524632,N,Healthcare,Pharmaceuticals & Drugs
Parker Agrochem Exports Ltd.,,524628,N,Trading,Trading
Gagan Gases Ltd.,,524624,N,Inds. Gases & Fuels,Industrial  Gases & Fuels
iStreet Network Ltd.,,524622,N,Healthcare,Pharmaceuticals & Drugs
IEL Ltd.,,524614,N,Agri,Solvent  Extraction
Beryl Drugs Ltd.,,524606,N,Healthcare,Pharmaceuticals & Drugs
Adline Chem Lab Ltd.,,524604,N,Healthcare,Pharmaceuticals & Drugs
Bandaram Pharma Packtech Ltd.,,524602,N,Healthcare,Pharmaceuticals & Drugs
Aksharchem (India) Ltd.,AKSHARCHEM,524598,N,Chemicals,Dyes & Pigments
Ashok Alco-Chem Ltd.,ASHOKALCO,524594,N,Trading,Trading
JD Orgochem Ltd.,JDORGOCHEM,524592,N,Chemicals,Dyes & Pigments
Hemo Organic Ltd.,,524590,N,Healthcare,Pharmaceuticals & Drugs
Tirupati Starch & Chemicals Ltd.,,524582,N,FMCG,Consumer Food
Priya Ltd.,PRIYADYES,524580,N,Trading,Trading
Vivid Global Industries Ltd.,,524576,N,Chemicals,Chemicals
Pharmaids Pharmaceuticals Ltd.,,524572,N,Trading,Trading
Poddar Pigments Ltd.,PODDARMENT,524570,N,Chemicals,Dyes & Pigments
Gayatri Bio Organics Ltd.,,524564,N,FMCG,Consumer Food
Neuland Laboratories Ltd.,NEULANDLAB,524558,N,Healthcare,Pharmaceuticals & Drugs
Shaba Chemicals Ltd.,,524546,N,Trading,Trading
Sukhjit Starch & Chemicals Ltd.,SUKHJITS,524542,N,FMCG,Consumer Food
Bhaskar Agrochemicals Ltd.,,524534,N,Chemicals,Pesticides & Agrochemicals
Laffans Petrochemicals Ltd.,,524522,N,Trading,Trading
KMC Speciality Hospitals (India) Ltd.,,524520,N,Healthcare,Hospital & Healthcare Services
Krebs Biochemicals & Industries Ltd.,KREBSBIO,524518,N,Healthcare,Pharmaceuticals & Drugs
Bacil Pharma Ltd.,,524516,N,Healthcare,Pharmaceuticals & Drugs
Tulasee Bio-Ethanol Ltd.,,524514,N,Chemicals,Chemicals
Coral Laboratories Ltd.,,524506,N,Healthcare,Pharmaceuticals & Drugs
Raaj Medisafe India Ltd.,,524502,N,Healthcare,Medical Equipment/Supplies/Accessories
Kilitch Drugs (India) Ltd.,KILITCH,524500,N,Healthcare,Pharmaceuticals & Drugs
Ipca Laboratories Ltd.,IPCALAB,524494,N,Healthcare,Pharmaceuticals & Drugs
SVC Industries Ltd.,ATVPETRO,524488,N,Crude Oil,Petrochemicals
Riddhi Siddhi Gluco Biols Ltd.,,524480,N,Trading,Trading
Syncom Formulations (India) Ltd.,SYNCOMF,524470,N,Healthcare,Pharmaceuticals & Drugs
Indo Euro Indchem Ltd.,,524458,N,Trading,Trading
Evexia Lifecare Ltd.,,524444,N,Trading,Trading
Camex Ltd.,,524440,N,Chemicals,Dyes & Pigments
Asian Petroproducts & Exports Ltd.,,524434,N,Chemicals,Chemicals
Norris Medicines Ltd.,,524414,N,Healthcare,Pharmaceuticals & Drugs
Aarey Drugs & Pharmaceuticals Ltd.,AAREYDRUGS,524412,N,Trading,Trading
Universal Starch-Chem Allied Ltd.,,524408,N,FMCG,Consumer Food
Marksans Pharma Ltd.,MARKSANS,524404,N,Healthcare,Pharmaceuticals & Drugs
Ishita Drugs & Industries Ltd.,,524400,N,Healthcare,Pharmaceuticals & Drugs
Biofil Chemicals & Pharmaceuticals Ltd.,BIOFILCHEM,524396,N,Healthcare,Pharmaceuticals & Drugs
Vimta Labs Ltd.,VIMTALABS,524394,N,Miscellaneous,Miscellaneous
Orchid Pharma Ltd.,ORCHPHARMA,524372,N,Healthcare,Pharmaceuticals & Drugs
Bodal Chemicals Ltd.,BODALCHEM,524370,N,Chemicals,Dyes & Pigments
Aarti Drugs Ltd.,AARTIDRUGS,524348,N,Healthcare,Pharmaceuticals & Drugs
Indo Borax & Chemicals Ltd.,INDOBORAX,524342,N,Chemicals,Chemicals
Shree Hari Chemicals Export Ltd.,,524336,N,Chemicals,Chemicals
BCL Industries Ltd.,BCLIND,524332,N,FMCG,Edible Oil
Jayant Agro-Organics Ltd.,JAYAGROGN,524330,N,Chemicals,Chemicals
Seya Industries Ltd.,SEYAIND,524324,N,Chemicals,Chemicals
Kabra Drugs Ltd.,,524322,N,Healthcare,Pharmaceuticals & Drugs
Gujarat Terce Laboratories Ltd.,,524314,N,Healthcare,Pharmaceuticals & Drugs
Aimco Pesticides Ltd.,AIMCOPEST,524288,N,Chemicals,Pesticides & Agrochemicals
Kopran Ltd.,KOPRAN,524280,N,Healthcare,Pharmaceuticals & Drugs
Gujarat Inject (Kerala) Ltd.,,524238,N,Healthcare,Pharmaceuticals & Drugs
Rashtriya Chemicals and Fertilizers Ltd.,RCF,524230,N,Chemicals,Fertilizers
Gujarat Ambuja Exports Ltd.,GAEL,524226,N,Agri,Solvent  Extraction
Resonance Specialties Ltd.,,524218,N,Chemicals,Chemicals
Wanbury Ltd.,WANBURY,524212,N,Healthcare,Pharmaceuticals & Drugs
Pentokey Organy (India) Ltd.,,524210,N,Chemicals,Chemicals
Aarti Industries Ltd.,AARTIIND,524208,N,Chemicals,Chemicals
Teesta Agro Industries Ltd.,,524204,N,Chemicals,Fertilizers
Lactose (India) Ltd.,,524202,N,Healthcare,Pharmaceuticals & Drugs
Vinati Organics Ltd.,VINATIORGA,524200,N,Chemicals,Chemicals
Kesar Petroproducts Ltd.,,524174,N,Chemicals,Chemicals
IOL Chemicals And Pharmaceuticals Ltd.,IOLCP,524164,N,Healthcare,Pharmaceuticals & Drugs
TCM Ltd.,,524156,N,Chemicals,Chemicals
Pee Cee Cosma Sope Ltd.,,524136,N,FMCG,Household & Personal Products
Vinyl Chemicals (India) Ltd.,VINYLINDIA,524129,N,Trading,Trading
Kabra Extrusiontechnik Ltd.,KABRAEXTRU,524109,N,Capital Goods,Engineering - Industrial Equipments
Carysil Ltd.,CARYSIL,524091,N,FMCG,Household & Personal Products
Haryana Leather Chemicals Ltd.,,524080,N,Chemicals,Chemicals
Albert David Ltd.,ALBERTDAVD,524075,N,Healthcare,Pharmaceuticals & Drugs
Polyplex Corporation Ltd.,POLYPLEX,524051,N,Plastic Products,Plastic Products
Venlon Enterprises Ltd.,VENLONPOLY,524038,N,Chemicals,Chemicals
Rama Phosphates Ltd.,RAMAPHO,524037,N,Chemicals,Fertilizers
Patidar Buildcon Ltd.,,524031,N,Realty,Construction - Real Estate
Kingfa Science & Technology (India) Ltd.,KINGFA,524019,N,Plastic Products,Plastic Products
Hindustan Fluorocarbons Ltd.,,524013,Y,Crude Oil,Petrochemicals
Poonawalla Fincorp Ltd.,POONAWALLA,524000,N,Finance,Finance - NBFC
AVI Products India Ltd.,,523896,N,Trading,Trading
VR Woodart Ltd.,,523888,N,Construction Materials,Wood & Wood Products
Precision Containeurs Ltd.,,523874,N,Iron & Steel,Steel & Iron Products
Pacheli Industrial Finance Ltd.,,523862,N,Realty,Construction - Real Estate
Axtel Industries Ltd.,,523850,N,Capital Goods,Engineering - Industrial Equipments
Constronics Infra Ltd.,,523844,N,Healthcare,Hospital & Healthcare Services
Super Tannery Ltd.,,523842,N,FMCG,Leather
Innovative Tech Pack Ltd.,,523840,N,Plastic Products,Plastic Products
Simplex Infrastructures Ltd.,SIMPLEXINF,523838,N,Infrastructure,Engineering - Construction
Gujarat Raffia Industries Ltd.,GUJRAFFIA,523836,N,Plastic Products,Plastic Products
Mukat Pipes Ltd.,MUKATPIPE,523832,N,Iron & Steel,Steel & Iron Products
Menon Bearings Ltd.,MENONBE,523828,N,Automobile & Ancillaries,Bearings
Sovereign Diamonds Ltd.,,523826,N,Diamond  &  Jewellery,Diamond  &  Jewellery
Viceroy Hotels Ltd.,VICEROY,523796,N,Hospitality,"Hotel, Resort & Restaurants"
Mazda Ltd.,MAZDA,523792,N,Capital Goods,Engineering - Industrial Equipments
Shukra Jewellery Ltd.,SHUKRADIAM,523790,N,Diamond  &  Jewellery,Diamond  &  Jewellery
Mitshi India Ltd.,,523782,N,Trading,Trading
SREI Infrastructure Finance Ltd.,SREINFRA,523756,N,Finance,Finance - NBFC
Mahindra EPC Irrigation Ltd.,MAHEPC,523754,N,Capital Goods,Engineering - Industrial Equipments
Trans India House Impex Ltd,,523752,N,Capital Goods,Engineering - Industrial Equipments
Dhunseri Ventures Ltd.,DVL,523736,N,Chemicals,Chemicals
Ecoboard Industries Ltd.,WESTERNBIO,523732,N,Construction Materials,Wood & Wood Products
Svam Softwares Ltd.,,523722,N,IT,IT - Software
Ashiana Housing Ltd.,ASHIANA,523716,N,Realty,Construction - Real Estate
JMG Corporation Ltd.,,523712,N,Miscellaneous,Miscellaneous
Sayaji Hotels Ltd.,SAYAJIHOTL,523710,N,Hospitality,"Hotel, Resort & Restaurants"
Eimco Elecon (India) Ltd.,EIMCOELECO,523708,N,Capital Goods,Engineering - Industrial Equipments
Mastek Ltd.,MASTEK,523704,N,IT,IT - Software
Fortis Malar Hospitals Ltd.,,523696,Y,Healthcare,Hospital & Healthcare Services
Apcotex Industries Ltd.,APCOTEXIND,523694,N,Agri,Rubber  Products
Golkunda Diamonds & Jewellery Ltd.,,523676,N,Diamond  &  Jewellery,Diamond  &  Jewellery
Flex Foods Ltd.,,523672,N,FMCG,Consumer Food
Waterbase Ltd.,WATERBASE,523660,N,FMCG,Consumer Food
Kkalpana Plastick Ltd.,,523652,N,Trading,Trading
Yash Innoventures Ltd.,,523650,N,Miscellaneous,Miscellaneous
Plastiblends India Ltd.,PLASTIBLEN,523648,N,Chemicals,Chemicals
PI Industries Ltd.,PIIND,523642,N,Chemicals,Pesticides & Agrochemicals
IP Rings Ltd.,IPRINGLTD,523638,N,Automobile & Ancillaries,Auto Ancillary
National Fertilizers Ltd.,NFL,523630,N,Chemicals,Fertilizers
Poddar Housing and Development Ltd.,PODDARHOUS,523628,N,Realty,Construction - Real Estate
Phaarmasia Ltd.,,523620,Y,Healthcare,Pharmaceuticals & Drugs
Dredging Corporation Of India Ltd.,DREDGECORP,523618,N,Logistics,Shipping
ITI Ltd.,ITI,523610,N,Telecom,Telecommunication - Equipment
Sika Interplant Systems Ltd.,,523606,N,Capital Goods,Engineering - Industrial Equipments
Shipping Corporation Of India Ltd.,SCI,523598,N,Logistics,Shipping
Kunststoffe Industries Ltd.,,523594,N,Plastic Products,Plastic Products
Indian Toners & Developers Ltd.,,523586,N,Chemicals,Chemicals
Future Enterprises Ltd.,FEL,523574,N,Retailing,Retailing
Martin Burn Ltd.,,523566,N,Realty,Construction - Real Estate
Swiss Military Consumer Goods Ltd.,NETWORK,523558,N,Consumer Durables,IT - Hardware
Krypton Industries Ltd.,,523550,N,Automobile & Ancillaries,Tyres & Allied
Precision Wires India Ltd.,PRECWIRE,523539,N,Electricals,Cable
APM Industries Ltd.,,523537,N,Textile,Textile - Spinning
Universal Office Automation Ltd.,,523519,N,Trading,Trading
Chennai Meenakshi Multispeciality Hospital Ltd.,,523489,N,Healthcare,Hospital & Healthcare Services
Pacific Industries Ltd.,PACIFICIND,523483,N,Construction Materials,Ceramics/Marble/Granite/Sanitaryware
Lotus Chocolate Company Ltd.,,523475,N,FMCG,Consumer Food
Jai Mata Glass Ltd.,,523467,N,Construction Materials,Glass
Ind Bank Housing Ltd.,,523465,Y,Finance,Finance - Housing
Linde India Ltd.,LINDEINDIA,523457,N,Inds. Gases & Fuels,Industrial  Gases & Fuels
Sharp India Ltd.,KALYANISHP,523449,N,Consumer Durables,Air Conditioners
Reliance Industrial Infrastructure Ltd.,RIIL,523445,N,Infrastructure,Engineering - Construction
Sunraj Diamond Exports Ltd.,,523425,N,Diamond  &  Jewellery,Diamond  &  Jewellery
Tamilnadu Telecommunications Ltd.,TNTELE,523419,N,Electricals,Cable
Coventry Coil-O-Matic (Haryana) Ltd.,,523415,N,Automobile & Ancillaries,Auto Ancillary
ADC India Communications Ltd.,KRONECOMM,523411,N,Telecom,Telecommunication - Equipment
JM Financial Ltd.,JMFINANCIL,523405,N,Finance,Finance - Investment
Johnson Controls - Hitachi Air Conditioning India Ltd.,JCHAC,523398,N,Consumer Durables,Air Conditioners
3M India Ltd.,3MINDIA,523395,N,Diversified,Diversified
Nahar Poly Films Ltd.,NAHARPOLY,523391,N,Plastic Products,Plastic Products
Triton Corp Ltd.,TRITON,523387,N,IT,BPO/ITeS
Nilkamal Ltd.,NILKAMAL,523385,N,Plastic Products,Plastic Products
Maha Rashtra Apex Corporation Ltd.,MAHAPEXLTD,523384,N,Finance,Finance - Investment
Mini Diamonds (India) Ltd.,,523373,N,Diamond  &  Jewellery,Diamond  &  Jewellery
Mawana Sugars Ltd.,MAWANASUG,523371,N,Agri,Sugar
DCM Shriram Industries Ltd.,DCMSRIND,523369,N,Agri,Sugar
DCM Shriram Ltd.,DCMSHRIRAM,523367,N,Diversified,Diversified
Standard Shoe Sole & Mould (India) Ltd.,,523351,N,Trading,Trading
Eldeco Housing & Industries Ltd.,ELDEHSG,523329,N,Realty,Construction - Real Estate
Kovai Medical Center & Hospital Ltd.,KOVAI,523323,N,Healthcare,Hospital & Healthcare Services
Balmer Lawrie & Company Ltd.,BALMLAWRIE,523319,Y,Diversified,Diversified
Shri Gang Industries & Allied Products Ltd.,,523309,N,FMCG,Edible Oil
TCPL Packaging Ltd.,TCPLPACK,523301,N,FMCG,Packaging
Rama Vision Ltd.,RAMAVISION,523289,N,Trading,Trading
Superhouse Ltd.,SUPERHOUSE,523283,N,FMCG,Footwear
GV Films Ltd.,,523277,N,Media & Entertainment,"Film Production, Distribution & Entertainment"
Advani Hotels & Resorts (India) Ltd.,ADVANIHOTR,523269,N,Hospitality,"Hotel, Resort & Restaurants"
Venky'S (India) Ltd.,VENKEYS,523261,Y,Agri,Agriculture
Pearl Polymers Ltd.,PEARLPOLY,523260,N,Plastic Products,Plastic Products
Machino Plastics Ltd.,,523248,N,Automobile & Ancillaries,Auto Ancillary
NB Footwear Ltd.,,523242,N,FMCG,Footwear
Continental Petroleums Ltd.,,523232,N,Crude Oil,Refineries
Bharat Seats Ltd.,,523229,N,Automobile & Ancillaries,Auto Ancillary
SRM Energy Ltd.,,523222,N,Textile,Textile
Kokuyo Camlin Ltd.,KOKUYOCMLN,523207,N,FMCG,Printing & Stationery
Aban Offshore Ltd.,ABAN,523204,N,Crude Oil,Oil Exploration
B&A Packaging India Ltd.,,523186,Y,Paper,Paper & Paper Products
SIP Industries Ltd.,,523164,N,Agri,Floriculture
Morganite Crucible (India) Ltd.,,523160,N,Capital Goods,Refractories
Otco International Ltd.,,523151,N,IT,IT - Software
Medi-Caps Ltd.,MEDICAPS,523144,N,Chemicals,Chemicals
EIH Associated Hotels Ltd.,EIHAHOTELS,523127,N,Hospitality,"Hotel, Resort & Restaurants"
Ador Multiproducts Ltd.,,523120,N,FMCG,Household & Personal Products
Sanco Trans Ltd.,,523116,N,Logistics,Logistics
Futuristic Securities Ltd.,,523113,N,Finance,Finance - Investment
PlanterS Polysacks Ltd.,,523105,N,Plastic Products,Plastic Products
Cosmo Ferrites Ltd.,,523100,N,Electricals,Electronics - Components
JJ Finance Corporation Ltd.,,523062,N,Finance,Finance - NBFC
Binayak Tex Processors Ltd.,,523054,N,Textile,Textile
Safari Industries (India) Ltd.,SAFARI,523025,N,FMCG,Household & Personal Products
Sinclairs Hotels Ltd.,,523023,N,Hospitality,"Hotel, Resort & Restaurants"
Rishi Techtex Ltd.,RISHIPACK,523021,N,Plastic Products,Plastic Products
BN Rathi Securities Ltd.,,523019,N,Finance,Finance - Stock Broking
Weizmann Ltd.,WEIZMANIND,523011,N,Textile,Textile
Ansal Buildwell Ltd.,,523007,N,Realty,Construction - Real Estate
Bemco Hydraulics Ltd.,,522650,N,Capital Goods,Engineering - Industrial Equipments
Control Print Ltd.,CONTROLPR,522295,N,Consumer Durables,IT - Hardware
T&I Global Ltd.,,522294,N,Capital Goods,Engineering - Industrial Equipments
Candour Techtex Ltd.,,522292,N,Textile,Textile
NMS Resources Global Ltd.,,522289,N,Trading,Trading
Kalpataru Projects International Ltd.,KPIL,522287,N,Infrastructure,Transmission Towers / Equipments
Jayaswal Neco Industries Ltd.,JAYNECOIND,522285,N,Iron & Steel,Steel & Iron Products
Ram Ratna Wires Ltd.,RAMRAT,522281,N,Non - Ferrous Metals,Metal - Non Ferrous
GE T&D India Ltd.,GET&D,522275,N,Capital Goods,Electric Equipment
